seqid,date_of_stop,time_of_stop,agency,subagency,description,location,latitude,longitude,accident,belts,personal_injury,property_damage,fatal,commercial_license,hazmat,commercial_vehicle,alcohol,work_zone,search_conducted,search_disposition,search_outcome,search_reason,search_reason_for_stop,search_type,search_arrest_reason,state,vehicletype,year,make,model,color,charge,article,contributed_to_accident,race,gender,driver_city,driver_state,dl_state,arrest_type,geolocation,violation_type
9c536269-1922-4280-9f98-71e5ebf38e41,04/30/2014,11:12:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH AN EXPIRED LICENSE,UNIVERSITY BLVD @ LANGLEY DR,39.001415,-76.9963183333333,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2008.0,NISS,4S,BLUE,16-115(g),Transportation Article,False,HISPANIC,M,WASHINGTON,DC,TX,A - Marked Patrol,"(39.001415, -76.9963183333333)",Citation
05b9e8c2-a01d-460f-95fd-5b8e3a0cbadd,12/28/2017,03:33:00,MCP,"2nd District, Bethesda",DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS,I 495I/L / OLD GEORGETOWN RD,39.0153933333333,-77.1217433333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(d),,,MD,02 - Automobile,1998.0,MERCEDEZ,C230 4DR,BRONZE,13-411(d),Transportation Article,False,WHITE,M,SEVERNA PARK,MD,MD,A - Marked Patrol,"(39.0153933333333, -77.1217433333333)",Citation
1ad788b6-3af6-44ef-be86-0b507e0336bd,03/25/2019,05:25:00,MCP,"2nd District, Bethesda","FAILURE OF DR. TO MAKE LANE CH. TO AVAIL. LANE NOT IMMED. ADJ TO STOPPED, STANDING, PARKED VEH.",RIVER ROAD @ BRAEBURN PKWY,38.976175,-77.12714333333331,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-405(e2I),,,VA,02 - Automobile,2004.0,FORD,E250,WHITE,21-405(e2I),Transportation Article,False,HISPANIC,M,OXON HILL,MD,MD,A - Marked Patrol,"(38.976175, -77.1271433333333)",Citation
bcfb372e-89fc-46da-ab17-d2ac90aada2b,11/23/2014,19:54:00,MCP,"1st District, Rockville",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,CHAPMAN AVENUE @ TWINBROOK PARKWAY,39.058975,-77.1191233333333,No,No,No,No,No,No,No,No,No,No,No,,Warning,,21-201(a1),,,MD,02 - Automobile,2013.0,LEXUS,RX350,WHITE,16-112(c),Transportation Article,False,BLACK,F,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.058975, -77.1191233333333)",Citation
cc265065-f31c-47cb-adcb-45bbbd44a4ca,07/11/2015,15:52:00,MCP,"2nd District, Bethesda",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,NB OLD GT RD @ LINCOLN,0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,,Citation,,13-411(f),,,VA,28 - Other,2013.0,VESPA,BUDDY,"GREEN, LGT",13-411(f),Transportation Article,False,WHITE,F,WORCESTER,NY,NY,A - Marked Patrol,"(0.0, 0.0)",Citation
c5a4f4c1-7bf6-4b34-a66a-366ab3687992,04/01/2014,12:53:00,MCP,"1st District, Rockville",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,S/B 355 AT EDMONSTON DR,39.048315,-77.1021766666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,05 - Light Duty Truck,2012.0,FORD,VAN,"BLUE, DARK",13-411(f),Transportation Article,False,WHITE,M,THURMONT,MD,MD,A - Marked Patrol,"(39.048315, -77.1021766666667)",Citation
79387b1c-3bf5-4a16-a191-6714ef195944,06/08/2014,02:13:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,20 UNIVERSITY BLVD E,39.0455683333333,-76.990735,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,1999.0,NISSAN,MAXIMA,BLACK,21-902(a1),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0455683333333, -76.990735)",Citation
5693a546-a075-4667-82e5-0abc8fa861da,08/20/2018,08:45:00,MCP,"5th District, Germantown",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 49 MPH IN A POSTED 40 MPH ZONE,GERMANTOWN ROAD / WISTERIA,39.175053333333295,-77.27258499999999,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2003.0,TOYT,TK,GRAY,21-801.1,Transportation Article,False,HISPANIC,F,BOYDS,MD,MD,Q - Marked Laser,"(39.1750533333333, -77.272585)",Citation
ec62503f-3c6d-461a-b4a1-a32e7d5014a7,02/08/2014,02:35:00,MCP,"3rd District, Silver Spring",DRIVING WHILE IMPAIRED BY ALCOHOL,9472 PINEY BRANCH ROAD,38.9931166666667,-77.0192383333333,No,No,No,No,No,Yes,No,No,No,No,No,,Citation,,21-301(a),,,MD,02 - Automobile,2001.0,FORD,FOCUS,SILVER,21-902(b1),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9931166666667, -77.0192383333333)",Citation
fb05866e-f9f7-4cf1-888f-d9369d33b6cc,08/29/2013,01:41:00,MCP,Headquarters and Special Operations,OPERATOR NOT RESTRAINED BY SEATBELT,OLD GEORGETOWN RD / AUBURN AVE,38.9765433333333,-77.0926783333333,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2001.0,FORD,FOCUS,MAROON,22-412.3(b),Transportation Article,False,WHITE,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(38.9765433333333, -77.0926783333333)",Citation
14f6b05c-1cfa-4c4b-b62f-90bad7abd72a,03/12/2019,10:58:00,MCP,"6th District, Gaithersburg / Montgomery Village",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 44 MPH IN A POSTED 35 MPH ZONE,MVA @ RUSSEL AVE.,39.1575216666667,-77.2062133333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801.1,,,MD,02 - Automobile,2017.0,LEXS,TK,GRAY,21-801.1,Transportation Article,False,ASIAN,F,OCKVILLE,MD,MD,L - Motorcycle,"(39.1575216666667, -77.2062133333333)",Citation
a55e43db-e802-4b40-9025-6a74b6e5008c,07/25/2012,13:19:00,MCP,"3rd District, Silver Spring",EXCEEDING MAXIMUM SPEED: 74 MPH IN A POSTED 50 MPH ZONE,NB COLUMBIA PIKE N/O STEWART LN,39.057005066666704,-76.9700238666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2010.0,HONDA,4S,GREEN,21-801.1,Transportation Article,False,ASIAN,M,SILVER SPRING,MD,MD,Q - Marked Laser,"(39.0570050666667, -76.9700238666667)",Citation
7e7aa9bd-289d-4286-9a0f-3065ef4422cf,11/22/2015,04:56:00,MCP,Headquarters and Special Operations,DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,I-270 NB @ W MONTGOMERY AVE,39.113655,-77.1905283333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-902(a1),,,MD,02 - Automobile,2015.0,JEEP,TK,SILVER,21-902(a1),Transportation Article,False,BLACK,F,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.113655, -77.1905283333333)",Citation
abc10d52-3af3-4b09-9172-8ee6780a1b31,06/11/2013,12:20:00,MCP,"3rd District, Silver Spring",EXCEEDING MAXIMUM SPEED: 57 MPH IN A POSTED 30 MPH ZONE,WB MD 198 E/O SANTINI RD,39.10708361666671,-76.9399743,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2007.0,TOYOTA,COROLLA 4S,SILVER,21-801.1,Transportation Article,False,BLACK,M,UPPER MARLBORO,MD,MD,Q - Marked Laser,"(39.1070836166667, -76.9399743)",Citation
c7d12716-3bad-406d-a832-b590e09256a2,02/14/2015,09:39:00,MCP,"5th District, Germantown",DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,5900 DAMASCUS RD,39.2465466666667,-77.119785,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2007.0,HYUN,4S,BLACK,16-101(a),Transportation Article,False,BLACK,M,DAMASCUS,MD,MD,B - Unmarked Patrol,"(39.2465466666667, -77.119785)",Citation
976180aa-9a42-4ae5-be59-5eca8277d8f4,03/20/2019,11:38:00,MCP,"2nd District, Bethesda",EXCEEDING POSTED MAXIMUM SPEED LIMIT: 62 MPH IN A POSTED 35 MPH ZONE,RIVER RD AT BRAEBURN PKWY,38.9784116666667,-77.13072,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801.1,,,NY,02 - Automobile,2001.0,LEXUS,ES300,BLACK,21-801.1,Transportation Article,False,HISPANIC,M,MCALLEN,TX,TX,A - Marked Patrol,"(38.9784116666667, -77.13072)",Citation
e9b7a5e8-dc80-4bf8-88ad-24b4bab21da7,04/30/2012,07:39:00,MCP,"2nd District, Bethesda",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,POOKS HILL RD AT LINDEN AV,39.0135298666667,-77.1062263333333,No,No,No,No,No,No,No,No,No,No,,,,,,,,NC,02 - Automobile,2012.0,TOYOTA,CAMRY,SILVER,21-201(a1),Transportation Article,False,WHITE,M,AUSTIN,TX,TX,A - Marked Patrol,"(39.0135298666667, -77.1062263333333)",Citation
73f430b9-b5b0-415c-af37-b11fb8d2d1a1,10/28/2014,02:21:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION,SB COLESVILLE AT SPRING ST,39.042275,-76.98866833333331,No,No,No,No,No,No,No,No,No,No,Yes,Nothing,Arrest,Incident to Arrest,21-201(a1),Both,Stop,MD,02 - Automobile,2005.0,MAZDA,4S,SILVER,13-401(h),Transportation Article,False,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.042275, -76.9886683333333)",Citation
393d646c-dec7-47b9-87b9-9be53703af1f,08/27/2018,15:47:00,MCP,"4th District, Wheaton",DRIVER WHEN TURNING LEFT FAIL TO YIELD RIGHT OF WAY TO VEHICLE APPROACHING FROM OPPOSITE DIRECTION,ARCOLA AVE / UNIVERSITY BLV W,39.0585016666667,-77.0481933333333,No,No,No,Yes,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2017.0,TOYOTA,CAMRY,SILVER,21-402(a),Transportation Article,False,ASIAN,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0585016666667, -77.0481933333333)",Citation
97bb6fe7-f72e-4716-a5cb-ab302e83d8c6,03/22/2019,21:18:00,MCP,"3rd District, Silver Spring",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,UNIVERSITY / CARROLL AVE,38.993218333333296,-76.99197,No,No,No,No,No,No,No,No,No,No,No,,Citation,,64*,,,MD,02 - Automobile,2014.0,FORD,VAN,WHITE,16-112(c),Transportation Article,False,HISPANIC,M,HYATTSVILLE,MD,XX,A - Marked Patrol,"(38.9932183333333, -76.99197)",Citation
add77483-ae68-4ec9-9b6a-ab8735f7e1a9,10/27/2017,05:09:00,MCP,"4th District, Wheaton","NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON",11160 VEIRS MILL ROAD,39.0665016666667,-77.0980333333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-901.1(b),,,MD,02 - Automobile,2004.0,SUZU,4S,WHITE,21-901.1(b),Transportation Article,False,ASIAN,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0665016666667, -77.0980333333333)",Citation
2a9e7b8e-6297-434d-a034-ef0f420effa9,08/18/2018,19:21:00,MCP,"4th District, Wheaton",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE,VIERS MILL RD / UNIVERSITY BLVD W,39.0392783333333,-77.0547233333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,16-303(c),,,MD,02 - Automobile,2004.0,FORD,MUSTANG,SILVER,16-303(c),Transportation Article,False,WHITE,F,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0392783333333, -77.0547233333333)",Citation
650f1d39-c0a8-4898-b512-4292ea5900ae,03/17/2015,12:28:00,MCP,"2nd District, Bethesda",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 35 MPH ZONE,CONNECTICUT AVE @ EVERETT ST,39.0196683333333,-77.0769866666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2007.0,HOND,ODYSSEY,GRAY,21-801.1,Transportation Article,False,WHITE,F,GAITHERSBURG,MD,MD,Q - Marked Laser,"(39.0196683333333, -77.0769866666667)",Citation
a755b586-c0e2-4e7a-b4dd-00edbbdd27ed,06/15/2012,18:19:00,MCP,"4th District, Wheaton",FAILURE YIELD RIGHT OF WAY ON LEFT TURN,BEL PRE @ PEARTREE CT,39.0904029833333,-77.0711629333333,Yes,Yes,No,Yes,No,No,No,No,No,No,,,,,,,,MD,08 - Recreational Vehicle,2006.0,JEEP,TK,ORANGE,21-402(a),Transportation Article,True,WHITE,F,SILVER SPRING,MD,MD,L - Motorcycle,"(39.0904029833333, -77.0711629333333)",Citation
af44f2fc-62de-44cc-af14-db3b53dfd08c,11/05/2017,02:30:00,MCP,"3rd District, Silver Spring",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,NEW HAMPSHIRE AVE./LOCKWOOD DR.,39.03560833333329,-76.97739666666669,No,No,No,No,No,No,No,No,No,No,Yes,Nothing,Arrest,Probable Cause,21-804(b),Both,Stop,MD,02 - Automobile,2002.0,HONDA,2DOOR,RED,21-902(a1i),Transportation Article,False,BLACK,M,BELTSVILLE,MD,MD,A - Marked Patrol,"(39.0356083333333, -76.9773966666667)",Citation
bd55965f-b5f1-4a3e-aac9-7821ad6398de,12/30/2014,18:00:00,MCP,"3rd District, Silver Spring",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,NEW HAMPSHIRE AVE/CHALMERS RD,39.02462,-76.97973,No,No,No,No,No,No,No,No,No,No,No,,Warning,,22-204(f),,,MD,02 - Automobile,2008.0,FORD,E-250,WHITE,16-112(c),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.02462, -76.97973)",Citation
140072d6-f207-4d6a-bad4-7518e511ce3d,02/02/2015,15:20:00,MCP,"4th District, Wheaton",EXCEEDING MAXIMUM SPEED: 39 MPH IN A POSTED 30 MPH ZONE,SB GEORGIA AVE AT URBANA DRIVE LA3,39.061198333333294,-77.05294,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,05 - Light Duty Truck,2010.0,TOYOTA,TUNDRA,WHITE,21-801.1,Transportation Article,False,OTHER,M,BROOKEVILLE,MD,MD,Q - Marked Laser,"(39.0611983333333, -77.05294)",Citation
94a35c49-155a-4d2c-9f56-096cc40c950b,05/09/2012,00:17:00,MCP,"2nd District, Bethesda",DRIVER MAKING PROHIBITED U-TURN ON CREST OF GRADE,RANDOLPH RD/NEBEL ST,39.0533332333333,-77.10995009999999,No,No,No,No,No,Yes,No,No,No,No,Yes,Nothing,Citation,Consensual,21-602(b),Both,,MD,28 - Other,2000.0,CADI,ESCALADE,WHITE,21-602(b),Transportation Article,False,WHITE,M,SILVER SPRING,MD,MD,B - Unmarked Patrol,"(39.0533332333333, -77.1099501)",Citation
1c5ae8e9-8ac3-4ac9-b6c6-6c60c06ff4a7,10/15/2014,16:00:00,MCP,"4th District, Wheaton","STOPPING, STANDING, PARKING VEH. WHERE PROHIBITED BY OFFICIAL SIGN",13700 BLOCK CONNECTICUT AVE GIANT FOODS,39.079421666666704,-77.0792316666667,No,No,No,No,No,No,No,No,No,No,No,,,,21-1003(j),,,MD,02 - Automobile,2007.0,TOYOTA,CAMRY,GRAY,21-1003(j),Transportation Article,False,BLACK,F,CHARLOTTE,NC,NC,A - Marked Patrol,"(39.0794216666667, -77.0792316666667)",Citation
b772254d-9586-4b9f-b937-7bed72679253,08/04/2018,00:53:00,MCP,Headquarters and Special Operations,RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,PINNEBERG AVE / TWINBROOK PKWY,39.0781418649254,-77.1133589744568,No,No,No,No,No,Yes,No,No,No,No,Yes,Nothing,Arrest,Incident to Arrest,21-301(a),Person,Stop,MD,02 - Automobile,2006.0,HONDA,PILOT,GRAY,21-901.1(a),Transportation Article,False,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.0781418649254, -77.1133589744568)",Citation
c542b213-2d2c-431c-9bef-92fc6c20a5c0,12/30/2016,20:22:00,MCP,"4th District, Wheaton",RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY,18379 LOST KNIFE CIRCLE,39.1558983333333,-77.19896,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-801(a),,,MD,02 - Automobile,2013.0,HONDA,CIVIC,BLACK,21-901.1(a),Transportation Article,False,WHITE,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1558983333333, -77.19896)",Citation
74334a27-0619-4cae-8116-9f529bfc79ea,04/15/2013,15:35:00,MCP,"3rd District, Silver Spring",EXCEEDING MAXIMUM SPEED: 59 MPH IN A POSTED 40 MPH ZONE,NEW HAMPSHIRE AVE / VENICE DR,39.0620651166667,-76.99899309999999,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2007.0,FORD,TK,RED,21-801.1,Transportation Article,False,WHITE,M,ASHTON,MD,MD,Q - Marked Laser,"(39.0620651166667, -76.9989931)",Citation
a54761ec-3490-4054-86cd-4429e13883d8,01/23/2015,12:02:00,MCP,"3rd District, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,7898 GEORGIA AVE,38.985178333333295,-77.0267016666667,No,No,No,No,No,No,No,No,No,No,No,,,,21-1104(c),,,MD,02 - Automobile,2005.0,LINCOLN,LS V*,GOLD,13-409(b),Transportation Article,False,BLACK,M,SUITLAND,MD,MD,A - Marked Patrol,"(38.9851783333333, -77.0267016666667)",Citation
19b09583-801a-495e-8923-90039147a908,04/07/2015,01:07:00,MCP,"2nd District, Bethesda",FAILURE TO DISPLAY & REFLECT RED COLOR LIGHT ON REAR LAMPS AND REFLECTORS AS REQ.,4861 BATTERY LANE,0.0,0.0,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-209(b),,,MD,02 - Automobile,1996.0,VOLK,JETTA,GREEN,22-209(b),Transportation Article,False,WHITE,F,KENSINGTON,MD,MD,A - Marked Patrol,"(0.0, 0.0)",Citation
99da886e-7b99-4db0-be2e-f1b1de5b3b7a,02/13/2015,21:21:00,MCP,"4th District, Wheaton",DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE,GEORGIA AVE @ PRICE RD,39.0401883333333,-77.0507933333333,No,No,No,No,No,No,No,No,No,No,No,,,,13-411(f),,,MD,02 - Automobile,2007.0,CHRYSLER,300,BLACK,13-411(f),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0401883333333, -77.0507933333333)",Citation
3d61026e-7289-4f27-8a77-1f9b59142e82,08/23/2013,17:14:00,MCP,"3rd District, Silver Spring",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,RT 29 AT FAIRLAND ROAD,39.069590000000005,-76.95792,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2009.0,NISSAN,ALTIMA,BLUE,13-409(b),Transportation Article,False,BLACK,F,LAUREL,MD,MD,A - Marked Patrol,"(39.06959, -76.95792)",Citation
62bb3564-18a4-4610-80bd-35be5c5de1c9,04/09/2012,23:09:00,MCP,"5th District, Germantown",EXCEEDING MAXIMUM SPEED: 55 MPH IN A POSTED 40 MPH ZONE,MIDDLEBROOK ROAD AT WARING STATION ROAD,39.17491591666671,-77.2528961166667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2005.0,HONDA,ACCORD,BLACK,21-801.1,Transportation Article,False,ASIAN,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1749159166667, -77.2528961166667)",Citation
6607e834-fd36-4cbf-a8c7-1bf80dd1be52,06/09/2015,23:07:00,MCP,"6th District, Gaithersburg / Montgomery Village",NEGLIGENT DRIVING,EASTBOUND 200 @ SHADY GROVE RD EXIT,39.12045666666671,-77.1819533333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-901.1(b),,,MD,02 - Automobile,2009.0,TOYT,COROLLA,SILVER,21-901.1(b),Transportation Article,False,ASIAN,F,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1204566666667, -77.1819533333333)",Citation
4e0c7f62-3b3f-4e42-a790-5ba2e13a62bc,05/02/2014,15:55:00,MCP,"4th District, Wheaton",FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION,NORBECK RD /WHITEAVEN,39.139925,-77.03533166666669,No,No,Yes,No,No,No,No,No,No,No,No,,Citation,,21-801(b),,,MD,02 - Automobile,2002.0,TOYOTA,SIENNA,SILVER,21-801(b),Transportation Article,False,HISPANIC,F,LAUREL,MD,MD,A - Marked Patrol,"(39.139925, -77.0353316666667)",Citation
abec87f1-e40b-4cf2-be0d-7c99929f7eba,04/14/2019,00:21:00,MCP,"2nd District, Bethesda",OPER. MOTOR VEH. WITH OPERATOR NOT RESTRAINED BY SEAT BELT,UNIVERSITY BLVD W @ ELKIN ST,39.041683333333296,-77.0503966666667,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-201(a1),,,MD,02 - Automobile,2010.0,HONDA,FIT,BLACK,22-412.3(b),Transportation Article,False,HISPANIC,M,FALLS CHURCH,VA,VA,A - Marked Patrol,"(39.0416833333333, -77.0503966666667)",Citation
2de663b9-a923-4dc8-9233-f638cca602fe,10/08/2013,09:59:00,MCP,"1st District, Rockville",EXCEEDING MAXIMUM SPEED: 53 MPH IN A POSTED 35 MPH ZONE,METRO EXIT ONTO I370,39.1281483333333,-77.160935,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2000.0,AUDI,4DR,SILVER,21-801.1,Transportation Article,False,BLACK,F,BOYDS,MD,MD,Q - Marked Laser,"(39.1281483333333, -77.160935)",Citation
a15c727b-12cc-4961-8e25-d2dec0c6896a,06/09/2017,22:32:00,MCP,"3rd District, Silver Spring",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,GEORGIA AVE @ SPRING ST,38.992386666666704,-77.0265133333333,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-219(a),,,DC,02 - Automobile,2012.0,CHEV,MALIBU,BLACK,16-101(a),Transportation Article,False,BLACK,M,SILVER SPRING,MD,DC,A - Marked Patrol,"(38.9923866666667, -77.0265133333333)",Citation
ba034b64-c518-4206-872c-f62888ff912c,04/06/2014,17:54:00,MCP,"4th District, Wheaton",DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION,12207 VEIRS MILL ROAD,39.0571583333333,-77.08223000000001,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-1124.2(d2),,,MD,01 - Motorcycle,2006.0,BMW,4S,GRAY,21-1124.2(d2),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0571583333333, -77.08223)",Citation
53f12773-b1e4-463b-a658-5174084f5403,10/26/2015,12:39:00,MCP,"1st District, Rockville",EXCEEDING MAXIMUM SPEED: 45 MPH IN A POSTED 30 MPH ZONE,DARNESTOWN RD E/B @ BLACKBERRY,39.1162366666667,-77.24770500000001,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2004.0,HOND,4S,GOLD,21-801.1,Transportation Article,False,WHITE,M,COLUMBIA,MD,MD,Q - Marked Laser,"(39.1162366666667, -77.247705)",Citation
13fcadd0-eaf3-4d21-9191-5d90dad0962f,11/03/2018,01:02:00,MCP,"5th District, Germantown",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,12801 DUCK POND DR,39.1844933333333,-77.262875,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-902(a1i),,,MD,02 - Automobile,2016.0,FORD,TK,SILVER,21-902(a1i),Transportation Article,False,HISPANIC,M,GAITHERSBURG,MD,MA,A - Marked Patrol,"(39.1844933333333, -77.262875)",Citation
e065c7f4-949f-4cd5-8dce-85d8670029d0,10/16/2013,21:09:00,MCP,"5th District, Germantown",PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON REVOKED LICENSE AND PRIVILEGE,DAVIS MILL RD@ RIDGE RD,0.0,0.0,No,No,No,No,No,No,No,No,No,No,Yes,Nothing,Citation,Consensual,22-227(b),Property,,MD,02 - Automobile,2004.0,HONDA,PILOT,BLACK,16-303(d),Transportation Article,False,WHITE,M,LAUREL,MD,MD,A - Marked Patrol,"(0.0, 0.0)",Citation
0c9b3398-d517-4f5e-b44f-f01c3615636f,03/12/2015,08:41:00,MCP,"3rd District, Silver Spring","DRIVING, ATTEMPTING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION",7980 GEORGIA AVE,38.9863933333333,-77.02695666666669,No,No,No,No,No,No,No,No,No,No,No,,Citation,,16-303(c),,,MD,02 - Automobile,1999.0,FORD,EXPLORER,GREEN,16-101(a),Transportation Article,False,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9863933333333, -77.0269566666667)",Citation
af40bb5f-1bfa-499f-a35d-045825e7801d,07/27/2013,12:22:00,MCP,"3rd District, Silver Spring",FAILING TO SECURE CHILD UNDER AGE 8 IN CHILD SAFETY SEAT WHEN TRANSPORTING IN MOTOR VEHICLE,SLIGO AVE @ FENTON ST,38.9901466666667,-77.02236500000001,No,No,No,No,No,No,No,No,No,No,No,,Citation,,22-412.2(d),,,MD,02 - Automobile,1996.0,HOND,2S,BLACK,22-412.2(d),Transportation Article,False,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9901466666667, -77.022365)",Citation
b0bfa25e-f2b4-4377-8222-dbb7a0b2ead1,07/26/2015,04:54:00,MCP,"1st District, Rockville",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,I 495 & GEORGIA AVE,39.1137366666667,-77.235745,No,No,No,No,No,No,No,No,No,No,No,,Citation,,21-309(d),,,MD,02 - Automobile,2012.0,MITIS,GALANT,SILVER,21-902(a2),Transportation Article,False,BLACK,M,CHEVERLY,MD,VA,A - Marked Patrol,"(39.1137366666667, -77.235745)",Citation
595e087d-120c-4a07-b08b-67d3178acebb,03/04/2016,07:15:00,MCP,"5th District, Germantown",EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE,5900 DAMASCUS RD,39.24660166666671,-77.1197166666667,No,No,No,No,No,No,No,No,No,No,,,,,,,,MD,02 - Automobile,2009.0,HYUN,4S,BLUE,21-801.1,Transportation Article,False,WHITE,F,PIKESVILLE,MD,MD,R - Unmarked Laser,"(39.2466016666667, -77.1197166666667)",Citation
