movieId,title,genres
5159,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical
5171,"Time Machine, The (2002)",Action|Adventure|Sci-Fi
5181,Hangar 18 (1980),Action|Sci-Fi|Thriller
5202,Mon oncle d'Amérique (1980),Drama
5218,Ice Age (2002),Adventure|Animation|Children|Comedy
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
5240,Running Scared (1980),Action|Drama
5247,Smokey and the Bandit (1977),Action|Comedy
5248,Smokey and the Bandit III (1983),Action|Comedy
5250,Stir Crazy (1980),Comedy
5254,Blade II (2002),Action|Horror|Thriller
5256,Stolen Summer (2002),Drama
5265,Death to Smoochy (2002),Comedy|Crime|Drama
5266,Panic Room (2002),Thriller
5267,"Rookie, The (2002)",Drama
5275,Boxcar Bertha (1972),Drama
5283,National Lampoon's Van Wilder (2002),Comedy
5291,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
5292,Slap Shot (1977),Comedy
5293,Changing Lanes (2002),Drama|Thriller
5294,Frailty (2001),Crime|Drama|Thriller
5299,My Big Fat Greek Wedding (2002),Comedy|Romance
5303,Joe Versus the Volcano (1990),Comedy|Romance
5308,Three Men and a Baby (1987),Comedy
5309,Three Men and a Little Lady (1990),Comedy|Romance
5312,Murder by Numbers (2002),Crime|Thriller
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
5316,Enigma (2001),Romance|Thriller
5319,Nine Queens (Nueve reinas) (2000),Crime|Thriller
5321,"Triumph of Love, The (2001)",Comedy
5325,Dogtown and Z-Boyz (2001),Documentary
5329,"Salton Sea, The (2002)",Crime|Drama|Thriller
5339,Husbands and Wives (1992),Comedy|Drama
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
5356,"Giant Spider Invasion, The (1975)",Horror|Sci-Fi
5361,White Fang (1991),Adventure
5363,"New Guy, The (2002)",Comedy
5364,Unfaithful (2002),Drama|Thriller
5372,Calamity Jane (1953),Musical|Western
5375,"Harvey Girls, The (1946)",Comedy|Musical|Western
5377,About a Boy (2002),Comedy|Drama|Romance
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
5379,"Believer, The (2001)",Drama
5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance
5382,Every Which Way But Loose (1978),Comedy
5384,I Want to Live! (1958),Crime|Drama
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
5400,"Sum of All Fears, The (2002)",Drama|Thriller
5401,Undercover Brother (2002),Comedy
5404,84 Charing Cross Road (1987),Drama|Romance
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama
5416,Cherish (2002),Comedy|Drama|Thriller
5417,"Fast Runner, The (Atanarjuat) (2001)",Drama|Fantasy
5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller
5420,Windtalkers (2002),Action|Drama|War
5438,Men at Work (1990),Action|Comedy
5442,V. I. Warshawski (1991),Action|Comedy|Crime
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
5446,Rabbit-Proof Fence (2002),Adventure|Drama
5449,Mr. Deeds (2002),Comedy|Romance
5454,Mo' Money (1992),Comedy|Romance
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
5460,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy
5463,Reign of Fire (2002),Action|Adventure|Fantasy
5464,Road to Perdition (2002),Crime|Drama
5465,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller
5471,Perfect (1985),Drama|Romance
5475,Z (1969),Drama|Mystery|Thriller
5477,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance
5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller
5481,Austin Powers in Goldmember (2002),Comedy
5490,The Big Bus (1976),Action|Comedy
5497,Our Man Flint (1965),Adventure|Comedy|Sci-Fi
5500,Top Secret! (1984),Comedy
5501,"Master of Disguise, The (2002)",Comedy|Mystery
5502,Signs (2002),Horror|Sci-Fi|Thriller
5503,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance
5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children
5505,"Good Girl, The (2002)",Comedy|Drama
5506,Blood Work (2002),Crime|Drama|Mystery|Thriller
5507,xXx (2002),Action|Crime|Thriller
5508,24 Hour Party People (2002),Comedy|Drama|Musical
5512,Secret Ballot (Raye makhfi) (2001),Comedy
5522,Rollerball (1975),Action|Drama|Sci-Fi
5524,Blue Crush (2002),Adventure|Drama|Romance
5527,Possession (2002),Drama|Romance
5528,One Hour Photo (2002),Drama|Thriller
5530,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi
5540,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance
5541,Hot Shots! (1991),Action|Comedy|Romance|War
5544,Time After Time (1979),Sci-Fi|Thriller
5548,Down and Out in Beverly Hills (1986),Comedy
5553,Stakeout (1987),Comedy|Crime|Romance|Thriller
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller
5564,Swimfan (2002),Thriller
5568,Johnny Dangerously (1984),Comedy
5569,"Last House on the Left, The (1972)",Crime|Horror|Thriller
5572,Barbershop (2002),Comedy
5573,Stealing Harvard (2002),Comedy|Crime
5574,"Transporter, The (2002)",Action|Crime
5577,Igby Goes Down (2002),Comedy|Drama
5585,Ernest Scared Stupid (1991),Comedy
5588,"Hills Have Eyes, The (1977)",Horror
5601,"Yearling, The (1946)",Children|Drama
5608,"Das Experiment (Experiment, The) (2001)",Drama|Thriller
5617,Secretary (2002),Comedy|Drama|Romance
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
5620,Sweet Home Alabama (2002),Comedy|Romance
5621,"Tuxedo, The (2002)",Action|Comedy
5625,Moonlight Mile (2002),Drama|Romance
5630,Red Dragon (2002),Crime|Mystery|Thriller
5633,Heaven (2002),Drama
5635,"Man from Elysian Fields, The (2001)",Drama
5637,Flirting (1991),Drama
5643,Powaqqatsi (1988),Documentary
5646,Valmont (1989),Drama|Romance
5650,Strange Brew (1983),Comedy
5665,Knockaround Guys (2002),Action|Comedy|Crime
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller
5669,Bowling for Columbine (2002),Documentary
5670,Comedian (2002),Comedy|Documentary
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance
5679,"Ring, The (2002)",Horror|Mystery|Thriller
5680,Auto Focus (2002),Crime|Drama
5682,"Grey Zone, The (2001)",Drama
5685,Real Women Have Curves (2002),Comedy|Drama
5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
5693,Saturday Night Fever (1977),Comedy|Drama|Romance
5694,Staying Alive (1983),Comedy|Drama|Musical
5707,Absence of Malice (1981),Drama|Romance
5710,Banana Joe (1981),Comedy
5733,"Eyewitness (Janitor, The) (1981)",Thriller
5735,Faces of Death (1978),Documentary|Horror
5747,Gallipoli (1981),Drama|War
5755,Happy Birthday to Me (1981),Horror|Mystery
5772,My Dinner with André (1981),Drama
5782,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
5784,Ghost Ship (2002),Horror
5785,Jackass: The Movie (2002),Action|Comedy|Documentary
5788,All or Nothing (2002),Drama
5791,Frida (2002),Drama|Romance
5792,Roger Dodger (2002),Comedy|Drama
5796,Casino Royale (1967),Action|Adventure|Comedy
5809,Femme Fatale (2002),Crime|Thriller
5810,8 Mile (2002),Drama
5812,Far from Heaven (2002),Drama|Romance
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
5826,Rio Grande (1950),Romance|Western
5843,Toy Soldiers (1991),Action|Drama
5872,Die Another Day (2002),Action|Adventure|Thriller
5876,"Quiet American, The (2002)",Drama|Thriller|War
5878,Talk to Her (Hable con Ella) (2002),Drama|Romance
5881,Solaris (2002),Drama|Romance|Sci-Fi
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
5890,Elling (2001),Comedy|Drama
5893,"Last Seduction, The (1994)",Crime|Drama|Thriller
5900,Analyze That (2002),Comedy|Crime
5902,Adaptation (2002),Comedy|Drama|Romance
5903,Equilibrium (2002),Action|Sci-Fi|Thriller
5909,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror
5919,Android (1982),Sci-Fi
5929,"Party 2, The (Boum 2, La) (1982)",Comedy|Romance
5932,Burden of Dreams (1982),Documentary
5941,Drumline (2002),Comedy|Drama|Musical|Romance
5942,"Hot Chick, The (2002)",Comedy
5943,Maid in Manhattan (2002),Comedy|Romance
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller
5945,About Schmidt (2002),Comedy|Drama
5951,Morvern Callar (2002),Drama
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
5954,25th Hour (2002),Crime|Drama
5955,Antwone Fisher (2002),Drama
5956,Gangs of New York (2002),Crime|Drama
5957,Two Weeks Notice (2002),Comedy|Romance
5959,Narc (2002),Crime|Drama|Thriller
5965,"Duellists, The (1977)",Action|War
5970,My Girl (1991),Comedy|Drama|Romance
5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
5984,"Story of O, The (Histoire d'O) (1975)",Drama|Romance
5986,Fat City (1972),Drama
5988,Quicksilver (1986),Drama
5989,Catch Me If You Can (2002),Crime|Drama
5991,Chicago (2002),Comedy|Crime|Drama|Musical
5992,"Hours, The (2002)",Drama|Romance
5993,Max (2002),Drama
5995,"Pianist, The (2002)",Drama|War
6001,"King of Comedy, The (1983)",Comedy|Drama
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
6005,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary
6006,Just Married (2003),Comedy|Romance
6012,"Guy Thing, A (2003)",Comedy|Romance
6014,National Security (2003),Action|Comedy
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
6022,American Me (1992),Drama
6025,CB4 - The Movie (1993),Comedy
6039,"Woman in Red, The (1984)",Comedy|Romance
6040,Darkness Falls (2003),Horror|Thriller
6051,"Harder They Come, The (1973)",Action|Crime|Drama
6057,Biker Boyz (2003),Action|Crime|Drama
6059,"Recruit, The (2003)",Action|Thriller
6062,Lost in La Mancha (2002),Documentary
6067,Ordinary Decent Criminal (2000),Comedy|Crime
6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy
6148,White Dog (1982),Drama|Horror|Thriller
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance
6156,Shanghai Knights (2003),Action|Adventure|Comedy
6157,Daredevil (2003),Action|Crime
6170,"Black Stallion, The (1979)",Adventure|Children|Drama
6185,Dark Blue (2003),Action|Crime|Drama|Thriller
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller
6188,Old School (2003),Comedy
6196,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller
6197,Spider (2002),Drama|Mystery
6201,Lady Jane (1986),Drama|Romance
6213,Tears of the Sun (2003),Action|Drama|Thriller
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller
6215,Laurel Canyon (2002),Drama
6217,"Safety of Objects, The (2001)",Drama
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance
6223,Spun (2001),Comedy|Crime|Drama
6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller
6238,Green Card (1990),Comedy|Drama|Romance
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi
6241,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller
6244,Salaam Bombay! (1988),Drama
6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
6252,View from the Top (2003),Comedy|Romance
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
6267,Assassination Tango (2002),Drama|Thriller
6268,Raising Victor Vargas (2002),Comedy|Drama|Romance
6269,Stevie (2002),Documentary
6280,"Man Apart, A (2003)",Action|Crime|Drama|Thriller
6281,Phone Booth (2002),Drama|Thriller
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama
6287,Anger Management (2003),Comedy
6290,House of 1000 Corpses (2003),Horror
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi
6296,"Mighty Wind, A (2003)",Comedy|Musical
6297,Holes (2003),Adventure|Children|Comedy|Mystery
6298,Malibu's Most Wanted (2003),Comedy|Crime
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary
6301,Straw Dogs (1971),Drama|Thriller
6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi
6305,Fahrenheit 451 (1966),Drama|Sci-Fi
6308,Legal Eagles (1986),Comedy|Crime|Romance
6313,Sibling Rivalry (1990),Comedy
6320,Scenes from a Mall (1991),Comedy
6323,Identity (2003),Crime|Horror|Mystery|Thriller
6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
6338,Daddy Day Care (2003),Children|Comedy
6341,"Shape of Things, The (2003)",Drama
6348,Breakin' 2: Electric Boogaloo (1984),Musical
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
6357,High Society (1956),Comedy|Musical|Romance
6358,Kiss Me Kate (1953),Comedy|Musical|Romance
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6367,Down with Love (2003),Comedy|Romance
6368,Cinemania (2002),Documentary
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy
6378,"Italian Job, The (2003)",Action|Crime
6379,Wrong Turn (2003),Horror|Thriller
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
6385,Whale Rider (2002),Drama
6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary
6405,Treasure Island (1950),Adventure|Children
6410,Car Wash (1976),Comedy
6422,Shenandoah (1965),Drama|War|Western
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy
6427,"Railway Children, The (1970)",Children|Drama
6429,Winchester '73 (1950),Western
6440,Barton Fink (1991),Drama|Thriller
6461,"Unforgiven, The (1960)",Drama|Western
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
6502,28 Days Later (2002),Action|Horror|Sci-Fi
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
6517,"Babe, The (1992)",Drama
6523,Mr. Baseball (1992),Comedy|Romance
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
6534,Hulk (2003),Action|Adventure|Sci-Fi
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
6538,Swimming Pool (2003),Drama|Mystery|Thriller
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
6547,Northfork (2003),Drama|Fantasy
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller
6549,How to Deal (2003),Comedy|Drama|Romance
6550,Johnny English (2003),Action|Comedy|Thriller
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller
6560,Loose Cannons (1990),Action|Comedy
6561,"Mouse That Roared, The (1959)",Comedy|War
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
6565,Seabiscuit (2003),Drama
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama
6573,Avanti! (1972),Comedy|Drama
6577,Kickboxer 2: The Road Back (1991),Action|Drama
6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery
6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller
6586,American Wedding (American Pie 3) (2003),Comedy
6593,Freaky Friday (2003),Children|Comedy|Fantasy
6595,S.W.A.T. (2003),Action|Thriller
6615,Freddy vs. Jason (2003),Action|Horror|Thriller
6617,Open Range (2003),Western
6619,Uptown Girls (2003),Comedy
6620,American Splendor (2003),Comedy|Drama
6628,Hot Dog... The Movie (1984),Comedy
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller
6639,Wait Until Dark (1967),Drama|Thriller
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
6659,Tremors (1990),Comedy|Horror|Sci-Fi
6662,"Pink Panther, The (1963)",Comedy|Crime
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime
6664,Commando (1985),Action|Adventure
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
6669,Ikiru (1952),Drama
6671,"Angel at My Table, An (1990)",Drama
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy
6695,Jeepers Creepers 2 (2003),Horror|Thriller
6702,Dickie Roberts: Former Child Star (2003),Comedy
6706,Taking Sides (2001),Drama
6708,Matchstick Men (2003),Comedy|Crime|Drama
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
6711,Lost in Translation (2003),Comedy|Drama|Romance
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller
6744,Once Bitten (1985),Comedy|Horror
6746,Squirm (1976),Horror|Romance
6753,Secondhand Lions (2003),Children|Comedy|Drama
6754,Underworld (2003),Action|Fantasy|Horror
6763,Duplex (2003),Comedy|Crime
6764,"Rundown, The (2003)",Action|Adventure|Comedy
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance
6770,My Life Without Me (2003),Drama|Romance
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
6775,Life and Debt (2001),Documentary
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
6777,Judgment at Nuremberg (1961),Drama
6780,"Brief History of Time, A (1991)",Documentary
6786,Kiss of the Spider Woman (1985),Drama
6787,All the President's Men (1976),Drama|Thriller
6791,Babette's Feast (Babettes gæstebud) (1987),Drama
6793,Beethoven (1992),Children|Comedy|Drama
6794,Beethoven's 2nd (1993),Children|Comedy
6796,Boyz N the Hood (1991),Crime|Drama
6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical
6807,Monty Python's The Meaning of Life (1983),Comedy
6810,Sleeping with the Enemy (1991),Drama|Thriller
6811,PCU (1994),Comedy
6818,Come and See (Idi i smotri) (1985),Drama|War
6827,It's Pat (1994),Comedy
6836,"Amazing Transparent Man, The (1960)",Sci-Fi
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
6863,School of Rock (2003),Comedy|Musical
6867,"Station Agent, The (2003)",Comedy|Drama
6870,Mystic River (2003),Crime|Drama|Mystery
6873,Intolerable Cruelty (2003),Comedy|Romance
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
6879,Runaway Jury (2003),Drama|Thriller
6887,Radio (2003),Drama
6888,Scary Movie 3 (2003),Comedy|Horror
6889,Brother Bear (2003),Adventure|Animation|Children
6890,Elephant (2003),Drama
6898,Sweet Sixteen (2002),Drama
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
6932,Shattered Glass (2003),Crime|Drama
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
6936,Elf (2003),Children|Comedy|Fantasy
6942,Love Actually (2003),Comedy|Drama|Romance
6944,Father of the Bride (1991),Comedy
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6952,Gothika (2003),Horror|Thriller
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
6957,Bad Santa (2003),Comedy|Crime
6959,Timeline (2003),Action|Adventure|Sci-Fi
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
6975,Funny Games (1997),Drama|Horror|Thriller
6978,Slacker (1991),Comedy|Drama
6979,WarGames (1983),Drama|Sci-Fi|Thriller
6992,Guarding Tess (1994),Comedy|Drama
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
6996,Highlander II: The Quickening (1991),Action|Sci-Fi
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance
7009,Lorenzo's Oil (1992),Drama
7010,"Lover, The (Amant, L') (1992)",Drama|Romance
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama
7027,Silverado (1985),Action|Western
7028,Quick Change (1990),Comedy|Crime
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller
7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime
7051,"What's New, Pussycat (1965)",Comedy
7054,Little Women (1949),Drama
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance
7074,"Navigator, The (1924)",Comedy
7076,Bullitt (1968),Action|Crime|Drama|Thriller
7078,Jezebel (1938),Drama
7079,"Hunchback of Notre Dame, The (1939)",Drama
7085,Send Me No Flowers (1964),Comedy|Romance
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
7091,Horse Feathers (1932),Comedy
7092,Anna Karenina (1935),Drama|Romance
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
7102,Dragnet (1987),Comedy|Crime|Drama
7104,1941 (1979),Comedy|War
7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller
7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller
7117,Leprechaun (1993),Comedy|Horror
7122,King of Hearts (1966),Comedy|Drama|War
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
7125,Spring Forward (1999),Drama
7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance
7139,In America (2002),Drama|Romance
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
7147,Big Fish (2003),Drama|Fantasy|Romance
7149,Something's Gotta Give (2003),Comedy|Drama|Romance
7150,Stuck on You (2003),Comedy
7151,Girl with a Pearl Earring (2003),Drama|Romance
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
7154,Mona Lisa Smile (2003),Drama|Romance
7155,Calendar Girls (2003),Comedy
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
7158,House of Sand and Fog (2003),Drama
7160,Monster (2003),Crime|Drama
7161,Cheaper by the Dozen (2003),Children|Comedy
7163,Paycheck (2003),Action|Sci-Fi|Thriller
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy
7169,Chasing Liberty (2004),Comedy|Romance
7173,Along Came Polly (2004),Comedy|Romance
7175,Torque (2004),Action|Crime
7176,Crimson Gold (Talaye sorgh) (2003),Drama
7193,"Adventures of Ford Fairlane, The (1990)",Action|Comedy
7205,"Wind and the Lion, The (1975)",Adventure
7206,Mon Oncle (My Uncle) (1958),Comedy
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War
7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama
7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller
7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War
7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance
7257,"Big Bounce, The (2004)",Comedy|Crime|Thriller
7263,Miracle (2004),Drama
7265,"Dreamers, The (2003)",Drama
7293,50 First Dates (2004),Comedy|Romance
7297,Kitchen Stories (Salmer fra kjøkkenet) (2003),Comedy|Drama
7301,Diary of a Country Priest (Journal d'un curé de campagne) (1951),Drama
7304,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical
7308,King Solomon's Mines (1985),Adventure|Comedy
7311,"Goodbye, Mr. Chips (1939)",Drama|Romance
7315,Against the Ropes (2004),Comedy|Drama
7317,EuroTrip (2004),Adventure|Comedy
7318,"Passion of the Christ, The (2004)",Drama
7319,Club Dread (2004),Comedy|Horror
7320,Dirty Dancing: Havana Nights (2004),Romance
7323,"Good bye, Lenin! (2003)",Comedy|Drama
7324,Hidalgo (2004),Adventure|Drama
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
7327,Persona (1966),Drama
7333,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller
7335,Pickup on South Street (1953),Film-Noir
7340,Just One of the Guys (1985),Comedy
7346,"Girl Next Door, The (2004)",Comedy|Romance
7347,Secret Window (2004),Mystery|Thriller
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
7362,Taking Lives (2004),Crime|Drama|Thriller
7367,"Ladykillers, The (2004)",Comedy|Crime
7369,Scooby-Doo 2: Monsters Unleashed (2004),Action|Adventure|Children|Comedy|Mystery
7371,Dogville (2003),Drama|Mystery|Thriller
7372,Ned Kelly (2003),Drama
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
7377,"United States of Leland, The (2003)",Crime|Drama
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance
7386,"Ten Commandments, The (1956)",Adventure|Drama
7387,Dawn of the Dead (1978),Action|Drama|Horror
7390,Prey for Rock & Roll (2003),Drama|Musical
7414,Going in Style (1979),Comedy|Drama
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
7439,"Punisher, The (2004)",Action|Crime|Thriller
7440,Paper Clips (2004),Documentary
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance
